chunk_id,category,title,text,language,major,source,status
study_0044,study_plan,Electrical Engineering study plan,"ourse deals with all language skills: speaking, listening, reading, writing, grammar review, and vocabulary development. The overall objective of the course is to ensure that students could understand and express in speech and writing: information, ideas, feelings, opinions, and common functions about situations relating to English skills. By the end of the course, students will reach a B1 level on the Global Scale of English (GSE). Students will be evaluated on their ability to understand the main points of clear standard input on familiar matters regularly encountered in the typical work-related environment/setting, specifically in relation to technical- English related communication skills.",en,Electrical Engineering,Electrical_StudyPlan 1.txt,source
study_0045,study_plan,Electrical Engineering study plan,"e typical work-related environment/setting, specifically in relation to technical- English related communication skills. In addition, students are required to be able to deal with most situations likely to arise while at the workplace or in the field where English is spoken; in addition to the type of setting they would need to communicate to other stakeholders (customer/ client, supervisor, sponsor/funding entity/ supplier and so on). Students will be able to produce simple connected text on topics which are familiar in their field of study, and in relation to basic communication skills needed. Finally, students will be able to describe experiences and work-related skills, their opinion, plans, and other practical, relevant communication skills.",en,Electrical Engineering,Electrical_StudyPlan 1.txt,source
study_0046,study_plan,Electrical Engineering study plan,"describe experiences and work-related skills, their opinion, plans, and other practical, relevant communication skills. This course also includes a scheduled lab time, dedicated to practice and/or other work assigned by the instructor to enhance students’ communication skills [including assigned homework/in-class practice], writing or speaking workshops, and projects pertaining. 13 Prerequisites : Placement test score: Pearson 36 -46, VTEST B1.1 (35 -45), TOEFL IBT: 32 -42 (Minimum score of 6 in each of the four sections), IELTS: 4.5 (Minimum score of 4.0 in each of the four sections), TOEFL ITP: 400-442, or 30301120 30301122: English Intermediate, 3 Cr (6,0) This course is meant to follow on from 30301121; it is for students who have completed level 2 and now require an intermediate course in Technical English, and it is benchmarked against CEFR level B1+.",en,Electrical Engineering,Electrical_StudyPlan 1.txt,source
study_0047,study_plan,Electrical Engineering study plan,"leted level 2 and now require an intermediate course in Technical English, and it is benchmarked against CEFR level B1+. This course targets students in technical or vocational education who want to develop their careers and technical skills, as it aims to prepare them for the successful and effective use of English in their studies and occupations. The course adopts a practical task-based approach, consisting of work-specific communicative functions, technology-specific notions or concepts, grammar, vocabulary, and skills. The syllabus is designed to reflect current and future developments in technology, whereby everything is selected based on high frequency of use and relevancy of needs across a range of technical contexts, including technical training and work contexts .",en,Electrical Engineering,Electrical_StudyPlan 1.txt,source
study_0048,study_plan,Electrical Engineering study plan,"ncy of use and relevancy of needs across a range of technical contexts, including technical training and work contexts . Prerequisites : Placement test score: Pearson 47-58, VTEST B1.2 (46-55), TOEFL IBT: 43-52 (Minimum score of 10 in each of the four sections), IELTS: 5.0 (Minimum score of 4.5 in each of the four sections) TOEFL ITP: 443-476, or 30301121 30301123: English Upper-Intermediate, 3 Cr (6,0) This course is for students in technical or vocational education, and for company employees in training at work. It covers the core language and skills that students need to communicate successfully in all technical and industrial specializations. It is for students who have an intermediate level of general English and now require an upper intermediate course in English for specific purposes. This is benchmarked against CEF level B2.",en,Electrical Engineering,Electrical_StudyPlan 1.txt,source
study_0049,study_plan,Electrical Engineering study plan,"and now require an upper intermediate course in English for specific purposes. This is benchmarked against CEF level B2. The course uses a multi-thread syllabus consisting mainly of communicative functions, notions, grammar, vocabulary, and skills. The work-specific communicative functions (e.g., giving instructions, making recommendations') and technology-specific notions or concepts (e.g., causation, resistance) are selected on the basis of relevance to the needs of students in technical training and work contexts. Grammatical exponents of functions and notions are selected based on frequency and relevance to needs. In this level, the syllabus organization is increasingly driven by topics, skills and genre or text type, within which appropriate grammar, vocabulary, functions, and notions are introduced or recycled.",en,Electrical Engineering,Electrical_StudyPlan 1.txt,source
study_0050,study_plan,Electrical Engineering study plan,"and genre or text type, within which appropriate grammar, vocabulary, functions, and notions are introduced or recycled. The vocabulary of the course is a selection of common core lexical items that have a high frequency of use across a range of technical and industrial contexts. Many of these items can be found in general contexts but have a greater frequency and often a more specific meaning in technical contexts. Many of them are the kind of words which a specialist in one field might use to explain technical concepts and specialized terms to the public, or to specialists in other fields.",en,Electrical Engineering,Electrical_StudyPlan 1.txt,source
study_0051,study_plan,Electrical Engineering study plan,"ne field might use to explain technical concepts and specialized terms to the public, or to specialists in other fields. Prerequisites : Placement test score: Pearson 59-68, VTEST: B2.1 (56-68), TOEFL IBT: 53-78 (Minimum score of 14 in each of the four sections), IELTS: 5.5-6.0 (Minimum score of 5.0 in each of the four sections), TOEFL ITP: 477-547, or 30301122 14 30301124: English Advanced Course, 3 Cr (6,0) This course is meant to follow 30301123. This course deals with all language skills: speaking, listening, reading, writing, grammar review, and vocabulary building. The overall objective of the course is to ensure that students can understand and respond appropriately in the spoken and written form to a wide range of demanding, longer texts and recognize implicit meaning. By the end of the course, students will reach a C1 level on the Global Scale of English (GSE).",en,Electrical Engineering,Electrical_StudyPlan 1.txt,source
study_0052,study_plan,Electrical Engineering study plan,"cognize implicit meaning. By the end of the course, students will reach a C1 level on the Global Scale of English (GSE). Students will be evaluated on their ability to express themselves fluently and spontaneously without much obvious searching for expressions. In addition, students are required to be able to use language flexibly and effectively for social, academic, and professional purposes. Students will be able to produce clear, well- structured, detailed text on complex subjects, showing controlled use of organizational patterns, connectors, and cohesive devices. (Exempted if Placement test score: Pearson ≥ 81, VTEST ≥ C1 (≥81), TOEFL IBT: ≥ 102 (Minimum score of 22 in each of the four sections), IELTS: ≥ 7.5 (Minimum score of 6.5 in each of the four sections), TOEFL ITP: ≥ 608).",en,Electrical Engineering,Electrical_StudyPlan 1.txt,source
study_0053,study_plan,Electrical Engineering study plan,"f 22 in each of the four sections), IELTS: ≥ 7.5 (Minimum score of 6.5 in each of the four sections), TOEFL ITP: ≥ 608). Prerequisites : Placement test score: Pearson 69-80, VTEST B2.2 (69-80), TOEFL IBT: 79-101 (Minimum score of 18 in each of the four sections), IELTS: 6.5-7.0 (Minimum score of 6.0 in each of the four sections), TOEFL ITP: 548-607, or 30301123 40302111: Professional Skills, 1 Cr (2,0) This course introduces students to the basic personal and interdependent competencies necessary to have a successful career and lead a fulfilling life. The course focuses on developing students’ self-awareness, self- esteem, and confidence relative to goal development, values, interests, and skills. The course gives special attention to interpersonal and communication skills including listening, speaking, and writing.",en,Electrical Engineering,Electrical_StudyPlan 1.txt,source
study_0054,study_plan,Electrical Engineering study plan,"The course gives special attention to interpersonal and communication skills including listening, speaking, and writing. In addition, the course introduces students to effective time management and organizational skills, the dynamics of working within a team, and how attitude affects interpersonal relationships. The course serves as a prerequisite for a later course, Soft Skills II, which focuses on professional practice and career readiness. Prerequisites: - 40302112: Professional Practice, 3 Cr (4,0) This course aims to cover the general aspects of employability skills and to provide students with the tools and resources needed to make informed career decisions. The course put special emphasis on skills that can be transferable among a variety of professions and careers and are considered essential in any employment setting.",en,Electrical Engineering,Electrical_StudyPlan 1.txt,source
study_0055,study_plan,Electrical Engineering study plan,"t can be transferable among a variety of professions and careers and are considered essential in any employment setting. Students will learn to assess and identify the skills required to increase their chances of finding a job and perform better in the workplace. The course covers personal and interpersonal skills, written communication, teamwork, and leadership development. The course introduces students to critical thinking and problem-solving techniques in addition to personal and professional development planning. Prerequisites: 40302111 & 30301122 15 40302231: Entrepreneurship Bootcamp, 4 Cr (2,6) HTU’s Accelerated Innovation and Entrepreneurship Bootcamp is an experiential learning journey that all HTU students undergo as part of their degree program at HTU.",en,Electrical Engineering,Electrical_StudyPlan 1.txt,source
study_0056,study_plan,Electrical Engineering study plan,"rship Bootcamp is an experiential learning journey that all HTU students undergo as part of their degree program at HTU. Students are formed into high-performing teams with the mission to develop a desirable, feasible and viable solution that targets a specific customer segment with an attractive market size, while addressing one or more of the UN’s Sustainable Development Goals (SDG’s). Students leverage human-centered design and lean startup methodology to develop their prototypes and iterate on their solutions, while building an investable business case delivered through a final mission report and rocket pitch.",en,Electrical Engineering,Electrical_StudyPlan 1.txt,source
study_0057,study_plan,Electrical Engineering study plan,"n their solutions, while building an investable business case delivered through a final mission report and rocket pitch. The Bootcamp equips students with the necessary business acumen than enhances their entrepreneurial and intrapreneurial mindset, skillset, and toolset while providing a transformative opportunity to upgrade their modes of being, thinking and doing, and to challenge what is possible for themselves and the world around them. Prerequisites: 40302112 & 30301123 30302232: Leadership Camp, 1 Cr (0,3) A fundamental principle in teaching leadership is engaging students in experiential learning so they can mature into their leadership capacity. This course provides students with the diagnostic tools and strategic foundation for leading organizations, communities, and society.",en,Electrical Engineering,Electrical_StudyPlan 1.txt,source
study_0058,study_plan,Electrical Engineering study plan,"rovides students with the diagnostic tools and strategic foundation for leading organizations, communities, and society. Students will practice a set of tools and behaviors that will allow them to improve their self-efficacy and develop their leadership skills. The course provides a safe and supportive environment where students will learn from actual experience and apply the concepts in real life settings and situations. The emphasis will be on experiential learning and the application of leadership concepts.",en,Electrical Engineering,Electrical_StudyPlan 1.txt,source
study_0059,study_plan,Electrical Engineering study plan,"life settings and situations. The emphasis will be on experiential learning and the application of leadership concepts. Prerequisites: 30302231 or 40302231 30301110: Remedial Arabic, 3 Cr (3,0) The course aims to improve the student's abilities in reading and comprehending texts' primary, secondary, and missing ideas and how to extract them; recognizing words' equivalent meanings in texts; differentiating opinion from fact; recognizing similarities contained therein; comparing texts read with texts that are similar to them; and reasoning on the writer's attitude toward a topic by determining the implicit meanings contained.",en,Electrical Engineering,Electrical_StudyPlan 1.txt,source
study_0060,study_plan,Electrical Engineering study plan,"e similar to them; and reasoning on the writer's attitude toward a topic by determining the implicit meanings contained. The course also aims to teach students the fundamentals of writing in Arabic, so that they can write a paragraph and a summary in a sound Arabic language that is free of spelling and linguistic errors, expressing their thoughts and feelings while adhering to the correct language rules, using the correct conjunctions, punctuation marks, and Arabic styles, and developing speaking skills about their family and community while adhering to the correct language rules respecting his teacher and fellow students, responding to their queries with a declaration of his views and supporting it with facts.",en,Electrical Engineering,Electrical_StudyPlan 1.txt,source
study_0061,study_plan,Electrical Engineering study plan,"s teacher and fellow students, responding to their queries with a declaration of his views and supporting it with facts. The course also aims to improve the student's listening abilities so that he can comprehend the speaker's main idea and supporting ideas, recognize the connections between them, and classify the ideas he heard with the ability to remember the right ones and be able to recognize strengths and weaknesses in the speaker's text. Prerequisites: Arabic Placement test 0-59 16 30301111: Arabic Language & Communication Skills, 1 Cr (1,0) In this level, students should understand the main ideas of complex texts on both concrete and abstract topics. Further, they should understand a wide range of demanding, long texts, and recognize implicit meanings.",en,Electrical Engineering,Electrical_StudyPlan 1.txt,source
study_0062,study_plan,Electrical Engineering study plan,"abstract topics. Further, they should understand a wide range of demanding, long texts, and recognize implicit meanings. Analytical thinking is stressed at this stage as students should use the language skills they have developed to engage in discussions about different topics. They will also develop and use their writing skills in different genres. They will be asked to present reports, articles, and essays on a wide variety of topics. Students will also develop their media skills tools and learn how to critically talk about and respond to a wide range of media reports. In addition, functional syntax will be deployed and will serve the aforementioned skills and goals. Finally, compiled authentic teaching materials will be used in this level.",en,Electrical Engineering,Electrical_StudyPlan 1.txt,source
study_0063,study_plan,Electrical Engineering study plan,"ll serve the aforementioned skills and goals. Finally, compiled authentic teaching materials will be used in this level. Prerequisites: Arabic Placement test score ≥60 or 30301110 30302129: Military Science, 1 Cr (1,0) The Military Science course is one of many components of the National Strategy for Higher Education in Jordan and is thus an extension of the Ministry of Education’s philosophy for Higher Education. The course covers the concept of a comprehensive national security strategy, both its traditional and social definitions, with the aim of consolidating the values of loyalty and belonging to the nation, which includes the land and its people, the system of governance, and the national security systems and military institutions; the course thus prepares students to fulfil their roles in society as self-aware and responsible citizens who hold the power to advance positive change",en,Electrical Engineering,Electrical_StudyPlan 1.txt,source
